PLNX	BTC/ETH	0.0253460000	0.0254998100	0.0251899600	0.0252300000	20370.1593574400	2016-04-06 23:00:00	2016-04-06 23:59:59
PLNX	BTC/ETH	0.0252300000	0.0253999800	0.0251920100	0.0253579600	9932.0112384600	2016-04-07 00:00:00	2016-04-07 00:59:59
PLNX	BTC/ETH	0.0253580000	0.0253580000	0.0251700000	0.0251770000	5968.6776561100	2016-04-07 01:00:00	2016-04-07 01:59:59
PLNX	BTC/ETH	0.0251770000	0.0254999000	0.0251760300	0.0254670000	7936.1801138600	2016-04-07 02:00:00	2016-04-07 02:59:59
PLNX	BTC/ETH	0.0254670000	0.0254680000	0.0250287200	0.0253179900	9691.4135296000	2016-04-07 03:00:00	2016-04-07 03:59:59
PLNX	BTC/ETH	0.0253179900	0.0254989000	0.0253130000	0.0254260000	6368.3697436600	2016-04-07 04:00:00	2016-04-07 04:59:59
PLNX	BTC/ETH	0.0254290000	0.0256963900	0.0254260000	0.0254800000	19023.0737012000	2016-04-07 05:00:00	2016-04-07 05:59:59
PLNX	BTC/ETH	0.0254800000	0.0255040100	0.0252250000	0.0253000000	8997.0841752800	2016-04-07 06:00:00	2016-04-07 06:59:59
PLNX	BTC/ETH	0.0252830000	0.0253490000	0.0252830000	0.0253300000	3779.2511777600	2016-04-07 07:00:00	2016-04-07 07:59:59
PLNX	BTC/ETH	0.0253300000	0.0253800000	0.0252590700	0.0252809900	5300.8684132100	2016-04-07 08:00:00	2016-04-07 08:59:59
PLNX	BTC/ETH	0.0252809900	0.0253719400	0.0250000000	0.0251690000	24271.4677870900	2016-04-07 09:00:00	2016-04-07 09:59:59
PLNX	BTC/ETH	0.0251700000	0.0252190000	0.0247111100	0.0249142100	23284.3507529900	2016-04-07 10:00:00	2016-04-07 10:59:59
PLNX	BTC/ETH	0.0248690000	0.0249785600	0.0246018900	0.0246018900	50070.7032015700	2016-04-07 11:00:00	2016-04-07 11:59:59
PLNX	BTC/ETH	0.0246280000	0.0248479800	0.0245003000	0.0246299100	33078.6463964000	2016-04-07 12:00:00	2016-04-07 12:59:59
PLNX	BTC/ETH	0.0246295100	0.0248949700	0.0246026500	0.0246490000	12586.7805654300	2016-04-07 13:00:00	2016-04-07 13:59:59
PLNX	BTC/ETH	0.0246490000	0.0247090000	0.0245030000	0.0246299000	17427.1657019500	2016-04-07 14:00:00	2016-04-07 14:59:59
PLNX	BTC/ETH	0.0246299100	0.0246299100	0.0239110700	0.0241530000	93262.7554289900	2016-04-07 15:00:00	2016-04-07 15:59:59
PLNX	BTC/ETH	0.0241530000	0.0241640000	0.0233889200	0.0237239800	85691.6772205800	2016-04-07 16:00:00	2016-04-07 16:59:59
PLNX	BTC/ETH	0.0236720000	0.0242340000	0.0236000000	0.0239054700	84597.4094102300	2016-04-07 17:00:00	2016-04-07 17:59:59
PLNX	BTC/ETH	0.0239490000	0.0241000000	0.0238840900	0.0239510100	21271.0099294300	2016-04-07 18:00:00	2016-04-07 18:59:59
PLNX	BTC/ETH	0.0239640000	0.0239640000	0.0236202000	0.0237953100	16891.9731876000	2016-04-07 19:00:00	2016-04-07 19:59:59
PLNX	BTC/ETH	0.0237940000	0.0245999700	0.0237514800	0.0241240000	72111.1394145400	2016-04-07 20:00:00	2016-04-07 20:59:59
PLNX	BTC/ETH	0.0241240000	0.0242150000	0.0239460800	0.0239460800	15883.7907547500	2016-04-07 21:00:00	2016-04-07 21:59:59
PLNX	BTC/ETH	0.0239450000	0.0240299900	0.0238300000	0.0238960000	20115.6830376300	2016-04-07 22:00:00	2016-04-07 22:59:59
PLNX	BTC/ETH	0.0238900000	0.0239980000	0.0236000000	0.0238250000	17499.4816512400	2016-04-07 23:00:00	2016-04-07 23:59:59
PLNX	BTC/ETH	0.0238250000	0.0241156200	0.0238130000	0.0240990000	11772.9403333200	2016-04-08 00:00:00	2016-04-08 00:59:59
PLNX	BTC/ETH	0.0240590000	0.0241899900	0.0239750100	0.0240620300	10714.2109473300	2016-04-08 01:00:00	2016-04-08 01:59:59
PLNX	BTC/ETH	0.0240620300	0.0244900000	0.0240620300	0.0243970000	22033.7763663300	2016-04-08 02:00:00	2016-04-08 02:59:59
PLNX	BTC/ETH	0.0243960000	0.0246000000	0.0242070000	0.0242200000	24342.3896340300	2016-04-08 03:00:00	2016-04-08 03:59:59
PLNX	BTC/ETH	0.0242112000	0.0244850000	0.0241900000	0.0244159900	7488.6207262600	2016-04-08 04:00:00	2016-04-08 04:59:59
PLNX	BTC/ETH	0.0244060000	0.0244109900	0.0241500900	0.0241600000	5897.7583944900	2016-04-08 05:00:00	2016-04-08 05:59:59
PLNX	BTC/ETH	0.0241599900	0.0241600000	0.0237110000	0.0237110100	32379.1258127900	2016-04-08 06:00:00	2016-04-08 06:59:59
PLNX	BTC/ETH	0.0237220000	0.0240575000	0.0234000000	0.0235220000	47385.0445781800	2016-04-08 07:00:00	2016-04-08 07:59:59
PLNX	BTC/ETH	0.0235299400	0.0235609200	0.0225120000	0.0229110000	225163.2266191200	2016-04-08 08:00:00	2016-04-08 08:59:59
PLNX	BTC/ETH	0.0229110000	0.0231999800	0.0226000000	0.0227910000	65684.9618549400	2016-04-08 09:00:00	2016-04-08 09:59:59
PLNX	BTC/ETH	0.0227910000	0.0231198400	0.0227000000	0.0229210000	41368.9573577900	2016-04-08 10:00:00	2016-04-08 10:59:59
PLNX	BTC/ETH	0.0229060000	0.0234000000	0.0228860000	0.0230560000	34979.3419820100	2016-04-08 11:00:00	2016-04-08 11:59:59
PLNX	BTC/ETH	0.0230450900	0.0231439900	0.0228000000	0.0230000100	20120.2484797800	2016-04-08 12:00:00	2016-04-08 12:59:59
PLNX	BTC/ETH	0.0230000100	0.0231519000	0.0228000100	0.0229999900	26882.3395167100	2016-04-08 13:00:00	2016-04-08 13:59:59
PLNX	BTC/ETH	0.0229910000	0.0231900000	0.0228990000	0.0229740100	24441.7678857700	2016-04-08 14:00:00	2016-04-08 14:59:59
PLNX	BTC/ETH	0.0229740100	0.0234480000	0.0229000000	0.0229950200	44759.6344180000	2016-04-08 15:00:00	2016-04-08 15:59:59
PLNX	BTC/ETH	0.0229950100	0.0231160100	0.0229503400	0.0230080100	9451.9406808500	2016-04-08 16:00:00	2016-04-08 16:59:59
PLNX	BTC/ETH	0.0230090000	0.0232260000	0.0229600000	0.0230790000	22308.1196081600	2016-04-08 17:00:00	2016-04-08 17:59:59
